code,code_name,ipoDate,outDate,type,status
sh.600259,广晟有色,2000-05-25,,1,1
sh.600260,*ST凯乐,2000-07-06,2023-02-15,1,0
sh.600261,阳光照明,2000-07-20,,1,1
sh.600262,北方股份,2000-06-30,,1,1
sh.600263,路桥建设,2000-07-25,2012-03-01,1,0
sh.600265,景谷林业,2000-08-25,,1,1
sh.600266,城建发展,1999-02-03,,1,1
sh.600267,海正药业,2000-07-25,,1,1
sh.600268,国电南自,1999-11-18,,1,1
sh.600269,赣粤高速,2000-05-18,,1,1
sh.600270,外运发展,2000-12-28,2018-12-28,1,0
sh.600271,航天信息,2003-07-11,,1,1
sh.600272,开开实业,2001-02-28,,1,1
sh.600273,嘉化能源,2003-06-27,,1,1
sh.600275,退市昌鱼,2000-08-10,2022-06-22,1,0
sh.600276,恒瑞医药,2000-10-18,,1,1
sh.600277,ST亿利,2000-07-25,2024-07-18,1,0
sh.600278,东方创业,2000-07-12,,1,1
sh.600279,重庆港,2000-07-31,,1,1
sh.600280,中央商场,2000-09-26,,1,1
sh.600281,华阳新材,2000-11-09,,1,1
sh.600282,南钢股份,2000-09-19,,1,1
sh.600283,钱江水利,2000-10-18,,1,1
sh.600284,浦东建设,2004-03-16,,1,1
sh.600285,羚锐制药,2000-10-18,,1,1
sh.600286,S*ST国瓷,1999-12-09,2007-05-31,1,0
sh.600287,ST舜天,2000-09-01,,1,1
sh.600288,大恒科技,2000-11-29,,1,1
sh.600289,*ST信通,2000-07-20,,1,1
sh.600290,*ST华仪,2000-11-06,2024-01-16,1,0
sh.600291,退市西水,2000-07-31,2022-06-14,1,0
sh.600292,远达环保,2000-11-01,,1,1
sh.600293,三峡新材,2000-09-19,,1,1
sh.600295,鄂尔多斯,2001-04-26,,1,1
sh.600296,S兰铝,2000-07-19,2007-04-30,1,0
sh.600297,广汇汽车,2000-11-16,2024-08-28,1,0
sh.600298,安琪酵母,2000-08-18,,1,1
sh.600299,安迪苏,2000-04-20,,1,1
sh.600300,维维股份,2000-06-30,,1,1
sh.600301,华锡有色,2000-07-12,,1,1
sh.600302,标准股份,2000-12-13,,1,1
sh.600303,ST曙光,2000-12-26,,1,1
sh.600305,恒顺醋业,2001-02-06,,1,1
sh.600306,退市商城,2000-12-26,2024-06-26,1,0
sh.600307,酒钢宏兴,2000-12-20,,1,1
sh.600308,华泰股份,2000-09-28,,1,1
sh.600309,万华化学,2001-01-05,,1,1
sh.600310,广西能源,2001-02-28,,1,1
sh.600311,*ST荣华,2001-06-26,2023-03-27,1,0
sh.600312,平高电气,2001-02-21,,1,1
sh.600313,农发种业,2001-01-19,,1,1
sh.600315,上海家化,2001-03-15,,1,1
sh.600316,洪都航空,2000-12-15,,1,1
sh.600317,营口港,2002-01-31,2021-01-29,1,0
sh.600318,新力金融,2000-12-08,,1,1
sh.600319,亚星化学,2001-03-26,,1,1
sh.600320,振华重工,2000-12-21,,1,1
sh.600321,正源股份,2001-05-24,2024-06-27,1,0
sh.600322,津投城开,2001-09-10,,1,1
sh.600323,瀚蓝环境,2000-12-25,,1,1
sh.600325,华发股份,2004-02-25,,1,1
sh.600326,西藏天路,2001-01-16,,1,1
sh.600327,大东方,2002-06-25,,1,1
sh.600328,中盐化工,2000-12-22,,1,1
sh.600329,达仁堂,2001-06-06,,1,1
sh.600330,天通股份,2001-01-18,,1,1
sh.600331,宏达股份,2001-12-20,,1,1
sh.600332,白云山,2001-02-06,,1,1
sh.600333,长春燃气,2000-12-11,,1,1
sh.600335,国机汽车,2001-03-05,,1,1
sh.600336,澳柯玛,2000-12-29,,1,1
sh.600337,美克家居,2000-11-27,,1,1
sh.600338,西藏珠峰,2000-12-27,,1,1
sh.600339,中油工程,2000-12-25,,1,1
sh.600340,华夏幸福,2003-12-30,,1,1
sh.600343,航天动力,2003-04-08,,1,1
sh.600345,长江通信,2000-12-22,,1,1
sh.600346,恒力石化,2001-08-20,,1,1
sh.600348,华阳股份,2003-08-21,,1,1
sh.600350,山东高速,2002-03-18,,1,1
sh.600351,亚宝药业,2002-09-26,,1,1
sh.600352,浙江龙盛,2003-08-01,,1,1
sh.600353,旭光电子,2002-11-20,,1,1
sh.600354,敦煌种业,2004-01-15,,1,1
sh.600355,精伦电子,2002-06-13,,1,1
sh.600356,恒丰纸业,2001-04-19,,1,1
sh.600357,承德钒钛,2002-09-06,2009-12-29,1,0
sh.600358,ST联合,2000-09-22,,1,1
sh.600359,新农开发,1999-04-29,,1,1
sh.600360,ST华微,2001-03-16,,1,1
sh.600361,创新新材,2001-11-29,,1,1
sh.600362,江西铜业,2002-01-11,,1,1
sh.600363,联创光电,2001-03-29,,1,1
sh.600365,ST通葡,2001-01-15,,1,1
sh.600366,宁波韵升,2000-10-30,,1,1
sh.600367,红星发展,2001-03-20,,1,1
sh.600368,五洲交通,2000-12-21,,1,1
sh.600369,西南证券,2001-01-09,,1,1
sh.600370,三房巷,2003-03-06,,1,1
sh.600371,万向德农,2002-09-16,,1,1
sh.600372,中航机载,2001-07-06,,1,1
sh.600373,中文传媒,2002-03-04,,1,1
sh.600375,*ST汉马,2003-04-01,,1,1
sh.600376,首开股份,2001-03-12,,1,1
sh.600377,宁沪高速,2001-01-16,,1,1
sh.600378,昊华科技,2001-01-11,,1,1
sh.600379,宝光股份,2002-01-16,,1,1
sh.600380,健康元,2001-06-08,,1,1
sh.600381,ST春天,2001-05-08,,1,1
sh.600382,广东明珠,2001-01-18,,1,1
sh.600383,金地集团,2001-04-12,,1,1
sh.600385,退市金泰,2001-07-23,2022-07-07,1,0
sh.600386,北巴传媒,2001-02-16,,1,1
sh.600387,*ST海越,2004-02-18,,1,1
sh.600388,龙净环保,2000-12-29,,1,1
sh.600389,江山股份,2001-01-10,,1,1
sh.600390,五矿资本,2001-01-15,,1,1
sh.600391,航发科技,2001-12-12,,1,1
sh.600392,盛和资源,2003-05-29,,1,1
sh.600393,ST粤泰,2001-03-19,2023-07-18,1,0
sh.600395,盘江股份,2001-05-31,,1,1
sh.600396,华电辽能,2001-03-28,,1,1
sh.600397,安源煤业,2002-07-02,,1,1
sh.600398,海澜之家,2000-12-28,,1,1
sh.600399,抚顺特钢,2000-12-29,,1,1
sh.600400,红豆股份,2001-01-08,,1,1
sh.600401,退市海润,2003-09-24,2019-07-12,1,0
sh.600403,大有能源,2003-10-09,,1,1
sh.600405,动力源,2004-04-01,,1,1
sh.600406,国电南瑞,2003-10-16,,1,1
sh.600408,安泰集团,2003-02-12,,1,1
sh.600409,三友化工,2003-06-18,,1,1
sh.600410,华胜天成,2004-04-27,,1,1
sh.600415,小商品城,2002-05-09,,1,1
sh.600416,湘电股份,2002-07-18,,1,1
sh.600418,江淮汽车,2001-08-24,,1,1
sh.600419,天润乳业,2001-06-28,,1,1
sh.600420,国药现代,2004-06-16,,1,1
sh.600421,华嵘控股,2004-06-07,,1,1
sh.600422,昆药集团,2000-12-06,,1,1
sh.600423,柳化股份,2003-07-17,,1,1
sh.600425,青松建化,2003-07-24,,1,1
sh.600426,华鲁恒升,2002-06-20,,1,1
sh.600428,中远海特,2002-04-18,,1,1
sh.600429,三元股份,2003-09-15,,1,1
sh.600432,退市吉恩,2003-09-05,2018-07-13,1,0
sh.600433,冠豪高新,2003-06-19,,1,1
sh.600435,北方导航,2003-07-04,,1,1
sh.600436,片仔癀,2003-06-16,,1,1
sh.600438,通威股份,2004-03-02,,1,1
sh.600439,瑞贝卡,2003-07-10,,1,1
sh.600444,国机通用,2004-02-19,,1,1
sh.600446,金证股份,2003-12-24,,1,1
sh.600448,华纺股份,2001-09-03,,1,1
sh.600449,宁夏建材,2003-08-29,,1,1
sh.600452,涪陵电力,2004-03-03,,1,1
sh.600455,博通股份,2004-03-29,,1,1
sh.600456,宝钛股份,2002-04-12,,1,1
sh.600458,时代新材,2002-12-19,,1,1
sh.600459,贵研铂业,2003-05-16,,1,1
sh.600460,士兰微,2003-03-11,,1,1
sh.600461,洪城环境,2004-06-01,,1,1
sh.600462,*ST九有,2003-09-03,,1,1
sh.600463,空港股份,2004-03-18,,1,1
sh.600466,*ST蓝光,2001-02-12,2023-06-06,1,0
sh.600467,好当家,2004-04-05,,1,1
sh.600468,百利电气,2001-06-15,,1,1
sh.600469,风神股份,2003-10-21,,1,1
sh.600470,六国化工,2004-03-05,,1,1
sh.600472,包头铝业,2005-05-09,2007-12-26,1,0
sh.600475,华光环能,2003-07-21,,1,1
sh.600476,湘邮科技,2003-12-10,,1,1
sh.600477,杭萧钢构,2003-11-10,,1,1
sh.600478,科力远,2003-09-18,,1,1
sh.600479,千金药业,2004-03-12,,1,1
sh.600480,凌云股份,2003-08-15,,1,1
sh.600481,双良节能,2003-04-22,,1,1
sh.600482,中国动力,2004-07-14,,1,1
sh.600483,福能股份,2004-05-31,,1,1
sh.600485,*ST信威,2003-08-07,2021-06-01,1,0
sh.600486,扬农化工,2002-04-25,,1,1
sh.600487,亨通光电,2003-08-22,,1,1
sh.600488,津药药业,2001-06-18,,1,1
sh.600489,中金黄金,2003-08-14,,1,1
sh.600490,鹏欣资源,2003-06-26,,1,1
sh.600491,龙元建设,2004-05-24,,1,1
sh.600493,凤竹纺织,2004-04-21,,1,1
sh.600495,晋西车轴,2004-05-26,,1,1
sh.600496,精工钢构,2002-06-05,,1,1
sh.600497,驰宏锌锗,2004-04-20,,1,1
sh.600498,烽火通信,2001-08-23,,1,1
sh.600499,科达制造,2002-10-10,,1,1
sh.600500,中化国际,2000-03-01,,1,1
sh.600501,航天晨光,2001-06-15,,1,1
sh.600502,安徽建工,2003-04-15,,1,1
sh.600503,华丽家族,2002-07-09,,1,1
sh.600505,西昌电力,2002-05-30,,1,1
sh.600506,统一股份,2001-12-26,,1,1
sh.600507,方大特钢,2003-09-30,,1,1
sh.600508,上海能源,2001-08-29,,1,1
sh.600509,天富能源,2002-02-28,,1,1
sh.600510,黑牡丹,2002-06-18,,1,1
sh.600511,国药股份,2002-11-27,,1,1
sh.600512,腾达建设,2002-12-26,,1,1
sh.600513,联环药业,2003-03-19,,1,1
sh.600515,海南机场,2002-08-06,,1,1
sh.600516,方大炭素,2002-08-30,,1,1
sh.600517,国网英大,2003-10-10,,1,1
sh.600518,康美药业,2001-03-19,,1,1
sh.600519,贵州茅台,2001-08-27,,1,1
sh.600520,文一科技,2002-01-08,,1,1
sh.600521,华海药业,2003-03-04,,1,1
sh.600522,中天科技,2002-10-24,,1,1
sh.600523,贵航股份,2001-12-27,,1,1
sh.600525,长园集团,2002-12-02,,1,1
sh.600526,菲达环保,2002-07-22,,1,1
sh.600527,江南高纤,2003-11-27,,1,1
sh.600528,中铁工业,2001-05-28,,1,1
sh.600529,山东药玻,2002-06-03,,1,1
sh.600530,交大昂立,2001-07-02,,1,1
sh.600531,豫光金铅,2002-07-30,,1,1
sh.600532,退市未来,2002-10-31,2023-06-28,1,0
sh.600533,栖霞建设,2002-03-28,,1,1
sh.600535,天士力,2002-08-23,,1,1
sh.600536,中国软件,2002-05-17,,1,1
sh.600537,亿晶光电,2003-01-23,,1,1
sh.600538,国发股份,2003-01-14,,1,1
sh.600539,狮头股份,2001-08-24,,1,1
sh.600540,新赛股份,2004-01-07,,1,1
sh.600543,莫高股份,2004-03-24,,1,1
sh.600545,卓郎智能,2003-12-03,,1,1
sh.600546,山煤国际,2003-07-31,,1,1
sh.600547,山东黄金,2003-08-28,,1,1
sh.600548,深高速,2001-12-25,,1,1
sh.600549,厦门钨业,2002-11-07,,1,1
sh.600550,保变电气,2001-02-28,,1,1
sh.600551,时代出版,2002-09-05,,1,1
sh.600552,凯盛科技,2002-11-08,,1,1
sh.600553,太行水泥,2002-08-22,2011-02-18,1,0
sh.600555,退市海创,2001-03-28,2022-07-13,1,0
sh.600556,天下秀,2001-08-07,,1,1
sh.600557,康缘药业,2002-09-18,,1,1
sh.600558,大西洋,2001-02-27,,1,1
sh.600559,老白干酒,2002-10-29,,1,1
sh.600560,金自天正,2002-09-19,,1,1
sh.600561,江西长运,2002-07-16,,1,1
sh.600562,国睿科技,2003-01-28,,1,1
sh.600563,法拉电子,2002-12-10,,1,1
sh.600565,ST迪马,2002-07-23,2024-08-07,1,0
sh.600566,济川药业,2001-08-22,,1,1
sh.600567,山鹰国际,2001-12-18,,1,1
sh.600568,ST中珠,2001-05-18,,1,1
sh.600569,安阳钢铁,2001-08-20,,1,1
sh.600570,恒生电子,2003-12-16,,1,1
sh.600571,信雅达,2002-11-01,,1,1
sh.600572,康恩贝,2004-04-12,,1,1
sh.600573,惠泉啤酒,2003-02-26,,1,1
sh.600575,淮河能源,2003-03-28,,1,1
sh.600576,祥源文旅,2003-02-20,,1,1
sh.600577,精达股份,2002-09-11,,1,1
sh.600578,京能电力,2002-05-10,,1,1
sh.600579,中化装备,2002-08-09,,1,1
sh.600580,卧龙电驱,2002-06-06,,1,1
sh.600581,八一钢铁,2002-08-16,,1,1
sh.600582,天地科技,2002-05-15,,1,1
sh.600583,海油工程,2002-02-05,,1,1
sh.600584,长电科技,2003-06-03,,1,1
sh.600585,海螺水泥,2002-02-07,,1,1
sh.600586,金晶科技,2002-08-15,,1,1
sh.600587,新华医疗,2002-09-27,,1,1
sh.600588,用友网络,2001-05-18,,1,1
sh.600589,大位科技,2001-06-12,,1,1
sh.600590,泰豪科技,2002-07-03,,1,1
sh.600591,*ST上航,2002-10-11,2010-01-25,1,0
sh.600592,龙溪股份,2002-08-05,,1,1
sh.600593,大连圣亚,2002-07-11,,1,1
sh.600594,益佰制药,2004-03-23,,1,1
sh.600595,中孚实业,2002-06-26,,1,1
sh.600596,新安股份,2001-09-06,,1,1
sh.600597,光明乳业,2002-08-28,,1,1
sh.600598,北大荒,2002-03-29,,1,1
sh.600599,ST熊猫,2001-08-28,,1,1
sh.600600,青岛啤酒,1993-08-27,,1,1
sh.600601,方正科技,1990-12-19,,1,1
sh.600602,云赛智联,1990-12-19,,1,1
sh.600603,ST广物,1992-01-13,,1,1
sh.600604,市北高新,1992-03-27,,1,1
sh.600605,汇通能源,1992-03-27,,1,1
sh.600606,绿地控股,1992-03-27,,1,1
sh.600607,上实医药,1992-03-27,2010-02-12,1,0
sh.600608,ST沪科,1992-03-27,,1,1
sh.600609,金杯汽车,1992-07-24,,1,1
sh.600610,中毅达,1992-08-05,,1,1
sh.600611,大众交通,1992-08-07,,1,1
sh.600612,老凤祥,1992-08-14,,1,1
sh.600613,神奇制药,1992-08-20,,1,1
sh.600614,退市鹏起,1992-08-28,2021-07-21,1,0
sh.600615,丰华股份,1992-09-10,,1,1
sh.600616,金枫酒业,1992-09-29,,1,1
sh.600617,国新能源,1992-10-13,,1,1
sh.600618,氯碱化工,1992-11-13,,1,1
sh.600619,海立股份,1992-11-16,,1,1
sh.600620,天宸股份,1992-11-17,,1,1
sh.600621,华鑫股份,1992-12-02,,1,1
sh.600622,光大嘉宝,1992-12-03,,1,1
sh.600623,华谊集团,1992-12-04,,1,1
sh.600624,复旦复华,1993-01-05,,1,1
sh.600625,PT水仙,1993-01-06,2001-04-23,1,0
sh.600626,申达股份,1993-01-07,,1,1
sh.600627,上电股份,1993-01-18,2008-11-26,1,0
sh.600628,新世界,1993-01-19,,1,1
sh.600629,华建集团,1993-02-09,,1,1
sh.600630,龙头股份,1993-02-09,,1,1
sh.600631,百联股份,1993-02-19,2011-08-23,1,0
sh.600632,华联商厦,1993-02-19,2004-11-18,1,0
sh.600633,浙数文化,1993-03-04,,1,1
sh.600634,退市富控,1993-03-04,2021-07-21,1,0
sh.600635,大众公用,1993-03-04,,1,1
sh.600636,国新文化,1993-03-16,,1,1
sh.600637,东方明珠,1993-03-16,,1,1
sh.600638,新黄浦,1993-03-26,,1,1
sh.600639,浦东金桥,1993-03-26,,1,1
sh.600640,国脉文化,1993-04-07,,1,1
sh.600641,万业企业,1993-04-07,,1,1
sh.600642,申能股份,1993-04-16,,1,1
sh.600643,爱建集团,1993-04-26,,1,1
sh.600644,乐山电力,1993-04-26,,1,1
sh.600645,中源协和,1993-05-04,,1,1
sh.600646,ST国嘉,1993-05-04,2003-09-22,1,0
sh.600647,退市同达,1993-05-04,2024-07-03,1,0
sh.600648,外高桥,1993-05-04,,1,1
sh.600649,城投控股,1993-05-18,,1,1
sh.600650,锦江在线,1993-06-07,,1,1
sh.600651,飞乐音响,1990-12-19,,1,1
sh.600652,退市游久,1990-12-19,2022-06-21,1,0
sh.600653,申华控股,1990-12-19,,1,1
sh.600654,中安科,1990-12-19,,1,1
sh.600655,豫园股份,1992-09-02,,1,1
sh.600656,退市博元,1990-12-19,2016-05-13,1,0
sh.600657,信达地产,1993-05-24,,1,1
sh.600658,电子城,1993-05-24,,1,1
sh.600659,*ST花雕,1993-05-28,2006-03-23,1,0
sh.600660,福耀玻璃,1993-06-10,,1,1
sh.600661,昂立教育,1993-06-14,,1,1
sh.600662,外服控股,1993-06-14,,1,1
sh.600663,陆家嘴,1993-06-28,,1,1
sh.600664,哈药股份,1993-06-29,,1,1
sh.600665,天地源,1993-07-09,,1,1
sh.600666,奥瑞德,1993-07-12,,1,1
sh.600667,太极实业,1993-07-28,,1,1
sh.600668,尖峰集团,1993-07-28,,1,1
sh.600669,*ST鞍成,1993-08-06,2004-09-15,1,0
sh.600670,*ST斯达,1993-08-09,2004-09-24,1,0
sh.600671,ST目药,1993-08-23,,1,1
sh.600672,*ST华圣,1993-09-17,2005-08-05,1,0
sh.600673,东阳光,1993-09-17,,1,1
sh.600674,川投能源,1993-09-24,,1,1
sh.600675,中华企业,1993-09-24,,1,1
sh.600676,交运股份,1993-09-28,,1,1
sh.600677,*ST航通,1993-09-28,2021-03-18,1,0
sh.600678,四川金顶,1993-10-08,,1,1
sh.600679,上海凤凰,1993-10-08,,1,1
sh.600680,*ST上普,1993-10-18,2019-05-24,1,0
sh.600681,百川能源,1993-10-18,,1,1
sh.600682,南京新百,1993-10-18,,1,1
sh.600683,京投发展,1993-10-25,,1,1
sh.600684,珠江股份,1993-10-28,,1,1
sh.600685,中船防务,1993-10-28,,1,1
sh.600686,金龙汽车,1993-11-08,,1,1
sh.600687,退市刚泰,1993-11-08,2021-03-03,1,0
sh.600688,上海石化,1993-11-08,,1,1
sh.600689,上海三毛,1993-11-08,,1,1
sh.600690,海尔智家,1993-11-19,,1,1
sh.600691,阳煤化工,1993-11-19,,1,1
sh.600692,亚通股份,1993-11-19,,1,1
sh.600693,东百集团,1993-11-22,,1,1
sh.600694,大商股份,1993-11-22,,1,1
sh.600695,退市绿庭,1993-11-22,2022-06-14,1,0
sh.600696,岩石股份,1993-12-06,,1,1
sh.600697,欧亚集团,1993-12-06,,1,1
sh.600698,湖南天雁,1993-12-06,,1,1
sh.600699,均胜电子,1993-12-06,,1,1
sh.600700,*ST数码,1996-04-30,2005-09-20,1,0
sh.600701,退市工新,1996-05-28,2021-04-30,1,0
sh.600702,舍得酒业,1996-05-24,,1,1
sh.600703,三安光电,1996-05-28,,1,1
sh.600704,物产中大,1996-06-06,,1,1
sh.600705,中航产融,1996-05-16,,1,1
sh.600706,曲江文旅,1996-05-16,,1,1
sh.600707,彩虹股份,1996-05-20,,1,1
sh.600708,光明地产,1996-06-06,,1,1
sh.600709,ST生态,1996-06-18,2003-05-23,1,0
sh.600710,苏美达,1996-07-01,,1,1
sh.600711,ST盛屯,1996-05-31,,1,1
sh.600712,南宁百货,1996-06-26,,1,1
sh.600713,南京医药,1996-07-01,,1,1
sh.600714,金瑞矿业,1996-06-06,,1,1
sh.600715,*ST文投,1996-07-01,,1,1
sh.600716,凤凰股份,1996-07-02,,1,1
sh.600717,天津港,1996-06-14,,1,1
sh.600718,东软集团,1996-06-18,,1,1
sh.600719,大连热电,1996-07-16,,1,1
sh.600720,中交设计,1996-07-16,,1,1
sh.600721,百花医药,1996-06-26,,1,1
sh.600722,金牛化工,1996-06-26,,1,1
sh.600723,首商股份,1996-07-16,2021-10-22,1,0
sh.600724,宁波富达,1996-07-16,,1,1
sh.600725,云维股份,1996-07-02,,1,1
sh.600726,华电能源,1996-07-01,,1,1
sh.600727,鲁北化工,1996-07-02,,1,1
sh.600728,佳都科技,1996-07-16,,1,1
sh.600729,重庆百货,1996-07-02,,1,1
sh.600730,中国高科,1996-07-26,,1,1
sh.600731,湖南海利,1996-08-02,,1,1
sh.600732,爱旭股份,1996-08-16,,1,1
sh.600733,北汽蓝谷,1996-08-16,,1,1
sh.600734,实达集团,1996-08-08,,1,1
sh.600735,新华锦,1996-07-26,,1,1
sh.600736,苏州高新,1996-08-15,,1,1
sh.600737,中粮糖业,1996-07-31,,1,1
sh.600738,丽尚国潮,1996-08-02,,1,1
sh.600739,辽宁成大,1996-08-19,,1,1
sh.600740,山西焦化,1996-08-08,,1,1
sh.600741,华域汽车,1996-08-26,,1,1
sh.600742,一汽富维,1996-08-26,,1,1
sh.600743,华远地产,1996-09-09,,1,1
sh.600744,华银电力,1996-09-05,,1,1
sh.600745,闻泰科技,1996-08-28,,1,1
sh.600746,江苏索普,1996-09-18,,1,1
sh.600747,退市大控,1996-09-16,2019-12-12,1,0
sh.600748,上实发展,1996-09-25,,1,1
sh.600749,西藏旅游,1996-10-15,,1,1
sh.600750,江中药业,1996-09-23,,1,1
sh.600751,海航科技,1996-09-09,,1,1
sh.600752,*ST哈慈,1996-09-25,2005-09-22,1,0
sh.600753,庚星股份,1996-09-27,,1,1
sh.600754,锦江酒店,1996-10-11,,1,1
sh.600755,厦门国贸,1996-10-03,,1,1
sh.600756,浪潮软件,1996-09-23,,1,1
sh.600757,长江传媒,1996-10-03,,1,1
sh.600758,辽宁能源,1996-10-29,,1,1
sh.600759,洲际油气,1996-10-08,,1,1
sh.600760,中航沈飞,1996-10-11,,1,1
sh.600761,安徽合力,1996-10-09,,1,1
sh.600762,S*ST金荔,1996-10-25,2007-11-20,1,0
sh.600763,通策医疗,1996-10-30,,1,1
sh.600764,中国海防,1996-11-04,,1,1
sh.600765,中航重机,1996-11-06,,1,1
sh.600766,退市园城,1996-10-28,2024-07-03,1,0
sh.600767,退市运盛,1996-11-15,2023-06-29,1,0
sh.600768,宁波富邦,1996-11-11,,1,1
sh.600769,祥龙电业,1996-11-01,,1,1
sh.600770,综艺股份,1996-11-20,,1,1
sh.600771,广誉远,1996-11-05,,1,1
sh.600772,S*ST龙昌,1996-11-04,2006-11-30,1,0
sh.600773,西藏城投,1996-11-08,,1,1
sh.600774,汉商集团,1996-11-08,,1,1
sh.600775,南京熊猫,1996-11-18,,1,1
sh.600776,东方通信,1996-11-26,,1,1
sh.600777,ST新潮,1996-11-21,,1,1
sh.600778,友好集团,1996-12-03,,1,1
sh.600779,水井坊,1996-12-06,,1,1
sh.600780,通宝能源,1996-12-05,,1,1
sh.600781,退市辅仁,1996-12-18,2023-06-28,1,0
sh.600782,新钢股份,1996-12-25,,1,1
sh.600783,鲁信创投,1996-12-25,,1,1
sh.600784,鲁银投资,1996-12-25,,1,1
sh.600785,新华百货,1997-01-08,,1,1
sh.600786,东方锅炉,1996-12-27,2008-03-18,1,0
sh.600787,中储股份,1997-01-21,,1,1
sh.600788,*ST达曼,1996-12-30,2005-03-25,1,0
sh.600789,鲁抗医药,1997-02-26,,1,1
sh.600790,轻纺城,1997-02-28,,1,1
sh.600791,京能置业,1997-01-30,,1,1
sh.600792,云煤能源,1997-01-23,,1,1
sh.600793,宜宾纸业,1997-02-20,,1,1
sh.600794,保税科技,1997-03-06,,1,1
sh.600795,国电电力,1997-03-18,,1,1
sh.600796,钱江生化,1997-04-08,,1,1
sh.600797,浙大网新,1997-04-18,,1,1
sh.600798,宁波海运,1997-04-23,,1,1
sh.600799,*ST龙科,1997-04-16,2005-12-31,1,0
sh.600800,渤海化学,1993-12-06,,1,1
sh.600801,华新水泥,1994-01-03,,1,1
sh.600802,福建水泥,1994-01-03,,1,1
sh.600803,新奥股份,1994-01-03,,1,1
sh.600804,*ST鹏博,1994-01-03,,1,1
sh.600805,悦达投资,1994-01-03,,1,1
sh.600806,退市昆机,1994-01-03,2018-07-13,1,0
sh.600807,济高发展,1994-01-03,,1,1
sh.600808,马钢股份,1994-01-06,,1,1
sh.600809,山西汾酒,1994-01-06,,1,1
sh.600810,神马股份,1994-01-06,,1,1
sh.600811,*ST东方,1994-01-06,,1,1
sh.600812,华北制药,1994-01-14,,1,1
sh.600813,ST鞍一工,1994-01-14,2002-09-16,1,0
sh.600814,杭州解百,1994-01-14,,1,1
sh.600815,厦工股份,1994-01-28,,1,1
sh.600816,建元信托,1994-01-28,,1,1
sh.600817,宇通重工,1994-01-28,,1,1
sh.600818,中路股份,1994-01-28,,1,1
sh.600819,耀皮玻璃,1994-01-28,,1,1
sh.600820,隧道股份,1994-01-28,,1,1
sh.600821,金开新能,1994-01-28,,1,1
sh.600822,上海物贸,1994-02-04,,1,1
sh.600823,*ST世茂,1994-02-04,2024-06-14,1,0
sh.600824,益民集团,1994-02-04,,1,1
sh.600825,新华传媒,1994-02-04,,1,1
sh.600826,兰生股份,1994-02-04,,1,1
sh.600827,百联股份,1994-02-04,,1,1
sh.600828,茂业商业,1994-02-24,,1,1
sh.600829,人民同泰,1994-02-24,,1,1
sh.600830,香溢融通,1994-02-24,,1,1
sh.600831,ST广网,1994-02-24,,1,1
sh.600832,东方明珠,1994-02-24,2015-05-20,1,0
sh.600833,第一医药,1994-02-24,,1,1
sh.600834,申通地铁,1994-02-24,,1,1
sh.600835,上海机电,1994-02-24,,1,1
sh.600836,*ST易连,1994-02-24,2024-07-11,1,0
sh.600837,海通证券,1994-02-24,2025-03-04,1,0
sh.600838,上海九百,1994-02-24,,1,1
sh.600839,四川长虹,1994-03-11,,1,1
sh.600840,新湖创业,1994-03-11,2009-08-27,1,0
sh.600841,动力新科,1994-03-11,,1,1
sh.600842,中西药业,1994-03-11,2010-02-12,1,0
sh.600843,上工申贝,1994-03-11,,1,1
sh.600844,丹化科技,1994-03-11,,1,1
sh.600845,宝信软件,1994-03-11,,1,1
sh.600846,同济科技,1994-03-11,,1,1
sh.600847,万里股份,1994-03-24,,1,1
sh.600848,上海临港,1994-03-24,,1,1
sh.600849,上药转换,1994-03-24,2010-03-05,1,0
sh.600850,电科数字,1994-03-24,,1,1
sh.600851,海欣股份,1994-04-04,,1,1
sh.600852,*ST中川,1994-04-04,2005-09-16,1,0
sh.600853,龙建股份,1994-04-04,,1,1
sh.600854,春兰股份,1994-04-25,,1,1
sh.600855,航天长峰,1994-04-25,,1,1
sh.600856,退市中天,1994-04-25,2022-06-22,1,0
sh.600857,宁波中百,1994-04-25,,1,1
sh.600858,银座股份,1994-05-06,,1,1
sh.600859,王府井,1994-05-06,,1,1
sh.600860,京城股份,1994-05-06,,1,1
sh.600861,北京人力,1994-05-20,,1,1
sh.600862,中航高科,1994-05-20,,1,1
sh.600863,内蒙华电,1994-05-20,,1,1
sh.600864,哈投股份,1994-08-09,,1,1
sh.600865,百大集团,1994-08-09,,1,1
sh.600866,星湖科技,1994-08-18,,1,1
sh.600867,通化东宝,1994-08-24,,1,1
sh.600868,梅雁吉祥,1994-09-12,,1,1
sh.600869,远东股份,1995-02-06,,1,1
sh.600870,退市厦华,1995-02-28,2022-06-30,1,0
sh.600871,石化油服,1995-04-11,,1,1
sh.600872,中炬高新,1995-01-24,,1,1
sh.600873,梅花生物,1995-02-17,,1,1
sh.600874,创业环保,1995-06-30,,1,1
sh.600875,东方电气,1995-10-10,,1,1
sh.600876,凯盛新能,1995-10-31,,1,1
sh.600877,电科芯片,1995-10-13,,1,1
